case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
35,Construct and perspective boundary setter,starting_role,no,not_applicable,low,C035_S1 does not address construct definition or preserving socially meaningful disagreement; C035_P1 text is inaccessible.,C035_S1,,Held at low: no direct or indirect evidence in stored text.
35,Corpus pluralist,starting_role,yes,transformed,high,"C035_S1 shows LLM adopters access and cite a more diverse knowledge base (books, younger, less-cited works), directly concerning how the evidence base is kept from collapsing onto machine-friendly canons.",C035_S1,,Upgraded from low and flipped to observable/transformed: Fig. 4 and citation event study provide direct evidence that LLM use broadens rather than narrows corpus; role reconfigured around LLM-mediated discovery.
35,Protocol and provenance architect,starting_role,yes,transformed,high,"C035_S1 argues traditional quality heuristics erode and calls explicitly for evolved evaluation frameworks at journals, funders, and tenure committees, and for reviewer agents to verify claims.",C035_S1,,Upgraded from medium: conclusion and discussion sections directly motivate provenance/protocol redesign as central response to LLM adoption.
35,Counterfactual and transportability judge,starting_role,no,not_applicable,medium,"C035_S1 notes heterogeneity across fields and linguistic groups and flags that findings are a snapshot of rapidly evolving models, implying transportability concerns but not adjudicating them as a human role.",C035_S1,,Upgraded from low: limitations section raises transportability of findings without framing it as a human role.
35,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"C035_S1 is a macro quantitative study of preprints, reviews, and downloads with no fieldwork or interview component, so this role is not applicable to the case.",C035_S1,,Upgraded from low to high not-applicable: stored text makes clear there is no interpretive/field setting.
35,Accountability and labor allocator,starting_role,yes,transformed,high,"C035_S1 directly argues journals, funding agencies, and tenure committees must change how they evaluate scientific works, and raises who is answerable when LLM-polished prose masks weak contributions.",C035_S1,,Upgraded from medium: conclusion explicitly allocates evaluative and accountability labor to institutional actors.
35,Construct boundary setter,split_candidate,no,not_applicable,low,C035_S1 does not focus on category boundaries or codebook rules; C035_P1 inaccessible.,C035_S1,,Held at low: no direct evidence in stored text.
35,Perspective sampler,split_candidate,no,not_applicable,low,C035_S1 does not address subgroup disagreement or representational pluralism in coding; C035_P1 inaccessible.,C035_S1,,Held at low: no direct evidence.
35,Counterfactual / transportability judge,split_candidate,no,not_applicable,low,C035_S1 does not explicitly pressure transportability of results across populations as a separable human role.,C035_S1,,Held at low: only tangential heterogeneity discussion.
35,Calibration architect,split_candidate,partial,unclear,medium,"C035_S1 shows writing-complexity quality signals invert for LLM-assisted text, implying that benchmarks and reference distributions for judging manuscripts need recalibration.",C035_S1,,Upgraded from low: Fig. 3 inversion and call for new quality frameworks indirectly implicate calibration work.
35,Situated interlocutor,split_candidate,no,not_applicable,high,C035_S1 has no interviewer/fieldworker component; the case's stored evidence is fully macro and textual.,C035_S1,,Upgraded from low to high not-applicable: source is clearly non-fieldwork.
35,Context witness,split_candidate,no,not_applicable,high,"C035_S1 relies on algorithmic detection of LLM signatures in abstracts, not tacit/archival context; no context-witness role in stored evidence.",C035_S1,,Upgraded from low to high not-applicable.
35,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,"C035_S1 speculates about specialized reviewer agents flagging methodological inconsistencies, which gestures at screening tasks being delegated but does not document it.",C035_S1,,Upgraded from low: reviewer-agent speculation points toward screening but evidence is hypothetical.
35,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,low,C035_S1 does not discuss human coders or ground-truth-rich labeling tasks.,C035_S1,,Held at low: no direct evidence.
35,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,"C035_S1 shows LLMs produce polished scientific prose that drives 23.7-89.3% productivity gains, especially for non-native English speakers, demonstrating AI taking over sentence-level drafting and structural polishing.",C035_S1,,Upgraded from low and flipped to observable/shrinking: productivity findings and Fig. 1-2 directly document this task cluster shifting to AI.
36,Relevance adjudicator,starting_role,yes,robust,medium,"C036_P1 reports a final rule-based manual check after two automated Claude passes filter 6544 papers down to 276, showing humans retain final inclusion authority.",C036_P1,,Upgraded from low: P1 Section 3 and 4.4 describe human manual screenings that adjudicate inclusion; changed observable from no to yes and status from not_applicable to robust.
36,Mechanism disciplinarian,starting_role,partial,conditional,medium,"C036_P1 constrains causal interpretation through a topic-sentiment OLS regression and explicitly flags ethnicity, social norms, and ethical dilemmas as mechanisms where LLM predictions fail.",C036_P1,,Upgraded from low: P1 Sections 5.3 and 6 discipline mechanism claims about when LLM predictions are admissible; changed observable from no to partial and status from not_applicable to conditional.
36,Construct and perspective boundary setter,starting_role,partial,conditional,medium,"C036_S1 operationalizes constructs via a binary science/non-science recode and gendered use categories, showing modest boundary-setting work on what counts as discipline and purpose.",C036_S1,,Upgraded from low: S1 Materials and Variables section defines construct boundaries; changed observable from no to partial and status from not_applicable to conditional.
36,Corpus pluralist,starting_role,no,not_applicable,medium,"C036_P1 deliberately narrows the corpus to four top economics journals, which indicates the role is absent rather than active in this case.",C036_P1,,"Upgraded from low: P1 Section 3 explicitly scopes to premier economics journals, providing confident grounds for not_applicable."
36,Protocol and provenance architect,starting_role,yes,robust,high,"C036_P1 documents a full provenance protocol: dual-model separation (Claude for extraction, GPT for prediction) to prevent data leakage, three manual robustness screenings, and default API parameters.",C036_P1,,"Upgraded from low: P1 Sections 3, 4.3, and 4.4 directly describe provenance architecture; status upgraded from split_pressure to robust since the protocol holds rather than splits."
